function	ALC_19	ALC_20	CIR_18	CIR_19	ERR844085	ERR844086	IL_18	Met9_18	My_20	PR9_18	Pty_20	SRR2029458	SRR2029459	SRR2029460	SRR2071024	SRR2071075	SRR7135742	SRR7135743	V3_20	VT_20
RXN-10055	0.0	0.0	0.0	0.0	29.0	57849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5	2467.0	21.0	0.0	0.0	0.0
RXN-10056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5	2217.0	0.0	0.0	0.0	0.0
RXN-10057	0.0	0.0	0.0	0.0	55.0	57995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.66	4152.0	21.0	0.0	0.0	0.0
RXN-10059	17261.5	46273.01	13034.5	43026.5	16422.0	145.0	2635.25	10538.49	19852.33	8997.0	50774.17	36211.44	33852.68	37788.94	124182.17	309203.28	44431.33	90895.58	5390.17	86.0
RXN-10060	30634.5	106479.34	22631.5	71197.0	178744.34	117803.02	27922.25	20737.16	77172.98	16719.0	144959.02	75906.92	85869.36	91134.96	1595044.88	4017067.99	316157.74	319596.12	81021.79	138866.6
RXN-10061	21275.0	62895.84	13362.5	44599.0	63146.03	265.0	7612.75	14078.66	43271.16	10798.5	55478.84	53424.44	50068.34	52902.85	431079.75	1106914.8	129915.74	148566.61	23487.38	45802.0
RXN-10062	13392.25	40320.67	7723.5	24963.0	65541.84	352.0	10359.75	11016.83	49595.16	7813.0	36467.34	43199.07	41322.34	43028.56	460882.83	1110247.71	130221.22	120562.59	23630.69	45764.8
RXN-10063	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.83	2692.0	0.0	0.0	0.0	0.0
RXN-10066	0.0	0.0	0.0	0.0	58.0	115698.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.16	3493.0	83.0	17.0	0.0	0.0
RXN-10068	11.0	21.0	0.0	0.0	130.33	57995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.83	3463.0	62.0	17.0	0.0	0.0
RXN-10078	1043.0	910.5	1004.5	846.5	2813.83	45.0	3172.0	2601.5	24789.83	968.5	10330.17	13288.5	11535.5	11839.0	48199.84	55670.16	7848.5	17531.0	1724.67	24.4
RXN-10079	1043.0	910.5	1004.5	846.5	2813.83	45.0	3172.0	2601.5	24789.83	968.5	10330.17	13288.5	11535.5	11839.0	48199.84	55670.16	7848.5	17531.0	1724.67	24.4
RXN-10082	83.0	14.0	373.5	278.0	1083.5	27.0	881.0	0.0	2594.0	0.0	6810.0	765.0	1177.5	1727.5	4650.17	14541.83	599.0	4698.0	3095.5	0.0
RXN-10083	826.5	489.5	1208.0	1026.0	6588.66	78.0	5375.0	1208.5	17076.66	448.0	20081.34	2271.94	3068.5	5693.94	72141.44	112126.16	19309.0	18851.5	2074.44	24.4
RXN-10085	293.0	70.0	1813.0	1337.0	2367.0	0.0	3558.0	146.0	10552.66	132.0	13648.34	2090.0	4221.0	6641.0	41796.34	65044.16	5103.0	9747.0	3815.44	0.0
RXN-10086	64.0	0.0	80.0	92.0	8607.0	56.0	9.5	37.0	36.5	0.0	84.0	321.0	1015.0	603.0	9811.0	17197.5	1210.0	1005.0	196.6	0.0
RXN-10089	5544.75	38202.0	1737.0	3911.0	50505.49	889.67	11417.5	9026.5	25593.65	6007.5	54915.35	10466.5	13432.34	16727.66	343895.35	819900.07	108063.42	85662.17	18938.92	1015.2
RXN-10137	114.0	0.0	369.0	261.0	385.5	0.0	2652.5	0.0	7479.5	0.0	514.0	417.0	199.0	1314.5	4861.67	4695.33	114.0	21.0	114.0	0.0
RXN-1021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
RXN-1025	25.0	7.0	0.0	0.0	45.0	60.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	1847.0	3046.67	70.0	62.0	55.0	0.0
RXN-10425	264.0	43.0	818.0	778.0	229.0	0.0	5303.0	137.5	14616.0	0.0	2656.0	2278.0	2262.0	4278.0	10328.0	10881.0	740.0	208.0	228.0	0.0
RXN-10445	1252.5	15425.0	1111.0	911.5	3146.0	43.0	6067.5	4518.5	27561.33	3369.5	22464.17	13271.88	12262.0	13401.88	75114.67	106880.83	16732.5	35252.5	3918.17	86.0
RXN-10446	94.0	8.0	246.0	226.0	0.0	0.0	1785.0	0.0	4872.0	0.0	6577.0	192.0	454.0	1418.0	1247.0	801.0	102.0	2847.0	76.0	0.0
RXN-10462	22760.75	67207.34	13814.5	45896.0	104446.68	599.67	12884.5	15612.66	47772.66	12325.0	63144.34	52872.8	47296.17	50690.21	611311.12	1627305.46	160948.61	160621.18	33948.04	91456.4
RXN-10614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10620	23.0	3245.0	281.0	1166.0	1304.34	57819.67	3110.0	0.0	4255.0	0.0	858.0	225.67	1623.0	564.0	124737.14	377540.7	41673.39	19019.34	13223.79	90342.4
RXN-10625	25.0	34.0	0.0	0.0	274.0	60.0	1367.0	13.0	0.0	248.0	457.0	416.0	447.0	101.0	17765.0	23328.67	2442.0	1160.5	210.5	0.0
RXN-10642	17887.75	44024.34	7026.0	23032.5	50494.01	434.67	6743.75	8317.16	23948.33	6969.5	31627.17	26725.36	24859.17	26957.94	391808.53	1038557.6	94290.17	108566.09	16781.77	581.4
RXN-10643	0.0	27.0	0.0	0.0	229.0	0.0	1367.0	13.0	0.0	72.0	457.0	416.0	447.0	101.0	16432.33	20727.34	2372.0	1098.5	133.0	0.0
RXN-10654	17261.5	46273.01	13034.5	43026.5	16422.0	145.0	2635.25	10538.49	19852.33	8997.0	50774.17	36211.44	33852.68	37788.94	124182.17	309203.28	44431.33	90895.58	5390.17	86.0
RXN-10655	30634.5	106479.34	22631.5	71197.0	178744.34	117803.02	27922.25	20737.16	77172.98	16719.0	144959.02	75906.92	85869.36	91134.96	1595044.88	4017067.99	316157.74	319596.12	81021.79	138866.6
RXN-10656	21275.0	62895.84	13362.5	44599.0	63146.03	265.0	7612.75	14078.66	43271.16	10798.5	55478.84	53424.44	50068.34	52902.85	431079.75	1106914.8	129915.74	148566.61	23487.38	45802.0
RXN-10657	13392.25	40320.67	7723.5	24963.0	65541.84	352.0	10359.75	11016.83	49595.16	7813.0	36467.34	43199.07	41322.34	43028.56	460882.83	1110247.71	130221.22	120562.59	23630.69	45764.8
RXN-10658	17261.5	46273.01	13034.5	43026.5	16422.0	145.0	2635.25	10538.49	19852.33	8997.0	50774.17	36211.44	33852.68	37788.94	124182.17	309203.28	44431.33	90895.58	5390.17	86.0
RXN-10659	30634.5	106479.34	22631.5	71197.0	178744.34	117803.02	27922.25	20737.16	77172.98	16719.0	144959.02	75906.92	85869.36	91134.96	1595044.88	4017067.99	316157.74	319596.12	81021.79	138866.6
RXN-10660	21275.0	62895.84	13362.5	44599.0	63146.03	265.0	7612.75	14078.66	43271.16	10798.5	55478.84	53424.44	50068.34	52902.85	431079.75	1106914.8	129915.74	148566.61	23487.38	45802.0
RXN-10661	13392.25	40320.67	7723.5	24963.0	65541.84	352.0	10359.75	11016.83	49595.16	7813.0	36467.34	43199.07	41322.34	43028.56	460882.83	1110247.71	130221.22	120562.59	23630.69	45764.8
RXN-10664	3815.0	11655.67	6907.0	22548.0	16142.34	183.0	7249.25	4063.83	3883.0	4725.5	27977.0	11797.0	13004.84	15150.5	195465.53	545839.28	37530.84	46976.75	2627.33	86.0
RXN-10665	0.0	27.0	0.0	0.0	229.0	0.0	1367.0	13.0	0.0	72.0	457.0	416.0	447.0	101.0	16432.33	20727.34	2372.0	1098.5	133.0	0.0
RXN-10669	110.0	214.5	196.5	199.5	229.0	0.0	1565.0	858.5	14949.0	88.5	3364.0	12161.5	10127.5	8601.0	27578.5	31566.5	7671.0	10684.5	138.0	0.0
RXN-10670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	13.0	21.0	4.0	163.0	4.0	0.0	6.0	0.0
RXN-10673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	13.0	21.0	4.0	163.0	4.0	0.0	6.0	0.0
RXN-10696	251.0	61.0	0.0	0.0	2229.33	62.0	0.0	13.0	0.0	33.0	0.0	171.5	1092.0	1097.5	7160.6	7226.0	1335.0	188.0	9.0	0.0
RXN-10697	7741.0	34520.0	3398.5	4165.5	66522.49	59157.68	18076.0	13398.0	78726.49	11145.5	57674.51	47686.88	45855.84	45108.86	543367.96	1053646.03	146116.56	133178.98	22221.14	740.6
RXN-10698	4354.5	31135.17	1933.5	2764.5	19672.5	58418.68	12439.0	9970.33	36382.33	8610.5	41786.17	18812.5	18716.67	20251.82	257616.44	599726.46	59191.33	81312.33	6488.56	691.8
RXN-10699	2166.25	16965.17	1020.5	1904.0	22170.83	430.67	7643.0	3644.83	12006.33	3806.0	19765.67	3775.3	4860.67	6768.88	213264.35	517727.94	70748.0	53882.0	16840.86	581.4
RXN-10700	2166.25	16965.17	1020.5	1904.0	22170.83	430.67	7643.0	3644.83	12006.33	3806.0	19765.67	3775.3	4860.67	6768.88	213264.35	517727.94	70748.0	53882.0	16840.86	581.4
RXN-10701	2166.25	16965.17	1020.5	1904.0	22170.83	430.67	7643.0	3644.83	12006.33	3806.0	19765.67	3775.3	4860.67	6768.88	213264.35	517727.94	70748.0	53882.0	16840.86	581.4
RXN-10702	4354.5	31135.17	1933.5	2764.5	19672.5	58418.68	12439.0	9970.33	36382.33	8610.5	41786.17	18812.5	18716.67	20251.82	257616.44	599726.46	59191.33	81312.33	6488.56	691.8
RXN-10703	4354.5	31135.17	1933.5	2764.5	19672.5	58418.68	12439.0	9970.33	36382.33	8610.5	41786.17	18812.5	18716.67	20251.82	257616.44	599726.46	59191.33	81312.33	6488.56	691.8
RXN-10704	7741.0	34520.0	3398.5	4165.5	66522.49	59157.68	18076.0	13398.0	78726.49	11145.5	57674.51	47686.88	45855.84	45108.86	543367.96	1053646.03	146116.56	133178.98	22221.14	740.6
RXN-10705	7741.0	34520.0	3398.5	4165.5	66522.49	59157.68	18076.0	13398.0	78726.49	11145.5	57674.51	47686.88	45855.84	45108.86	543367.96	1053646.03	146116.56	133178.98	22221.14	740.6
RXN-10706	251.0	61.0	0.0	0.0	2229.33	62.0	0.0	13.0	0.0	33.0	0.0	171.5	1092.0	1097.5	7160.6	7226.0	1335.0	188.0	9.0	0.0
RXN-10707	251.0	61.0	0.0	0.0	2229.33	62.0	0.0	13.0	0.0	33.0	0.0	171.5	1092.0	1097.5	7160.6	7226.0	1335.0	188.0	9.0	0.0
RXN-10708	0.0	0.0	0.0	0.0	4.67	146.0	0.0	0.0	0.0	0.0	6149.0	0.0	0.0	0.0	7.0	69.5	72.0	2755.0	0.0	0.0
RXN-10711	67.75	21.0	203.0	335.0	11800.33	122.0	930.0	0.0	6339.0	0.0	6365.0	502.25	321.0	784.5	16444.34	34318.41	7849.25	12858.5	307.68	0.0
RXN-10715	5544.75	38202.0	1737.0	3911.0	50505.49	889.67	11417.5	9026.5	25593.65	6007.5	54915.35	10466.5	13432.34	16727.66	343895.35	819900.07	108063.42	85662.17	18938.92	1015.2
RXN-10717	435.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	66.0	0.0	0.0	0.0	0.0	42.33	858.5	9747.0	0.0	5573.0	0.0
RXN-10718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.83	1127.0	0.0	0.0	0.0	0.0
RXN-10719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.83	1131.0	23.0	11.0	0.0	0.0
RXN-10724	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10755	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	19.0	0.0	0.0	118.0	6639.0	22917.55	256.0	5115.0	0.0	0.0
RXN-10756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3360.66	6745.35	128.33	238.33	0.0	0.0
RXN-10757	17.0	2.0	31.0	32.0	44.0	36.0	17.0	13.0	0.0	0.0	23.0	400.0	313.0	525.0	407.0	4379.5	575.0	17.0	11.0	0.0
RXN-10758	17.0	2.0	31.0	32.0	44.0	36.0	17.0	13.0	0.0	0.0	23.0	400.0	313.0	525.0	407.0	4379.5	575.0	17.0	11.0	0.0
RXN-10759	17.0	0.0	31.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	114.0	200.0	307.0	155.0	3810.0	347.0	0.0	11.0	0.0
RXN-10760	17.0	0.0	31.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	114.0	200.0	307.0	155.0	3810.0	347.0	0.0	11.0	0.0
RXN-10767	67.75	21.0	203.0	335.0	11800.33	122.0	930.0	0.0	6339.0	0.0	6365.0	502.25	321.0	784.5	16444.34	34318.41	7849.25	12858.5	307.68	0.0
RXN-10769	8808.25	16997.0	2679.0	7747.0	14815.8	413.0	12775.5	3786.5	58433.5	2218.0	46888.5	32488.51	53046.52	46328.84	973757.43	2729584.18	254596.67	192211.17	31992.72	46645.2
RXN-10773	8808.25	16997.0	2679.0	7747.0	14815.8	413.0	12775.5	3786.5	58433.5	2218.0	46888.5	32488.51	53046.52	46328.84	973757.43	2729584.18	254596.67	192211.17	31992.72	46645.2
RXN-10777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10778	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10780	5544.75	38202.0	1737.0	3911.0	50505.49	889.67	11417.5	9026.5	25593.65	6007.5	54915.35	10466.5	13432.34	16727.66	343895.35	819900.07	108063.42	85662.17	18938.92	1015.2
RXN-10781	16234.75	54481.17	2119.0	2726.0	79297.66	232808.34	8145.25	10572.83	45108.65	7749.0	38240.35	32853.85	31431.34	32776.49	569327.8	1358307.09	108609.34	114356.08	24364.68	92869.4
RXN-10782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-10814	12116.0	34941.67	7902.5	25178.5	48825.18	58243.67	10033.25	8461.33	34893.83	7009.5	27378.17	29392.61	30857.17	33833.59	399759.94	1101180.23	150234.69	103395.27	27514.55	45654.4
RXN-10815	1990.25	16126.0	1098.0	2041.5	15784.83	394.0	5605.5	4828.5	24491.0	4205.0	16351.0	15206.63	16141.17	16479.88	169619.84	424913.41	41701.17	44195.17	5424.43	86.0
RXN-10817	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10819	14492.0	24976.34	496.5	418.0	48278.67	178.68	3407.0	4251.66	5491.5	2910.0	19148.5	2674.0	4914.17	6706.82	203242.51	530741.65	44490.9	53989.66	10607.18	581.4
RXN-1082	104.0	126.0	160.0	177.0	20143.83	279.68	91.0	838.0	209.0	20.0	969.0	1593.56	2283.0	1515.88	23704.0	45728.0	4027.5	3888.0	3353.76	48.8
RXN-10842	1211.0	14019.0	538.0	1174.0	1626.83	0.0	859.0	2657.0	0.0	3320.0	13366.0	1908.0	4173.0	2177.0	33117.0	41736.47	5532.0	10545.0	261.0	0.0
RXN-10857	11776.75	29284.84	7236.5	23342.0	50339.5	288.67	4387.75	8872.66	38838.33	6638.0	34513.17	38934.18	34539.67	35678.17	230119.83	567493.79	82554.21	87387.58	10564.23	605.8
RXN-10862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	133.0	48.5	16.5	0.0	0.0
RXN-10870	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10891	481.0	46.0	2179.0	1551.0	2381.33	144.0	11582.0	21.0	25053.0	0.0	3100.0	2611.44	2803.0	7698.44	30481.68	47853.82	1557.0	3554.0	5126.0	45159.0
RXN-10906	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10907	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10908	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10909	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10910	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10911	16234.75	54481.17	2119.0	2726.0	79297.66	232808.34	8145.25	10572.83	45108.65	7749.0	38240.35	32853.85	31431.34	32776.49	569327.8	1358307.09	108609.34	114356.08	24364.68	92869.4
RXN-10912	5544.75	38202.0	1737.0	3911.0	50505.49	889.67	11417.5	9026.5	25593.65	6007.5	54915.35	10466.5	13432.34	16727.66	343895.35	819900.07	108063.42	85662.17	18938.92	1015.2
RXN-10913	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-10914	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10915	16234.75	54481.17	2119.0	2726.0	79297.66	232808.34	8145.25	10572.83	45108.65	7749.0	38240.35	32853.85	31431.34	32776.49	569327.8	1358307.09	108609.34	114356.08	24364.68	92869.4
RXN-10916	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10917	5544.75	38202.0	1737.0	3911.0	50505.49	889.67	11417.5	9026.5	25593.65	6007.5	54915.35	10466.5	13432.34	16727.66	343895.35	819900.07	108063.42	85662.17	18938.92	1015.2
RXN-10919	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0
RXN-10949	28714.75	61795.34	7463.0	23722.5	51635.66	58276.67	8971.75	14334.66	56475.65	9722.0	44686.85	52397.86	46345.17	44457.02	484068.96	1118414.04	149611.17	153744.26	23165.44	46297.4
RXN-10952	28714.75	61795.34	7463.0	23722.5	51635.66	58276.67	8971.75	14334.66	56475.65	9722.0	44686.85	52397.86	46345.17	44457.02	484068.96	1118414.04	149611.17	153744.26	23165.44	46297.4
RXN-10953	28714.75	61795.34	7463.0	23722.5	51635.66	58276.67	8971.75	14334.66	56475.65	9722.0	44686.85	52397.86	46345.17	44457.02	484068.96	1118414.04	149611.17	153744.26	23165.44	46297.4
RXN-10954	28714.75	61795.34	7463.0	23722.5	51635.66	58276.67	8971.75	14334.66	56475.65	9722.0	44686.85	52397.86	46345.17	44457.02	484068.96	1118414.04	149611.17	153744.26	23165.44	46297.4
RXN-10966	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10994	3856.0	10538.0	6445.5	21669.5	48082.67	272.0	3050.5	3811.5	19672.33	2162.0	25235.17	25943.94	23048.67	22579.77	241208.75	551441.73	58039.22	54283.51	16392.89	45764.8
RXN-11023	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	349.0	89.0	101.0	0.0	0.0
RXN-11026	251.0	61.0	0.0	0.0	2229.33	62.0	0.0	13.0	0.0	33.0	0.0	171.5	1092.0	1097.5	7160.6	7226.0	1335.0	188.0	9.0	0.0
RXN-11029	11235.75	33409.67	7026.0	23032.5	50675.33	58109.67	6464.75	7367.83	23979.33	6042.5	31570.17	27619.36	24859.17	27399.85	313844.99	826289.19	98599.38	82525.25	22858.39	45740.4
RXN-11032	267.5	5.5	250.5	247.0	853.5	54.0	2.75	230.0	2008.0	529.0	452.0	2119.94	947.5	1140.94	18011.17	27904.83	1019.0	241.75	63.1	0.0
RXN-11036	24.0	179.0	219.5	128.0	1571.5	63.0	0.0	146.0	141.0	14.0	429.0	747.44	1785.5	1839.27	31530.5	55813.61	835.33	1099.0	1555.0	471.0
RXN-11046	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-11047	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-11051	6545.0	10164.67	0.0	0.0	31094.17	78.67	0.0	949.33	0.0	871.0	0.0	34.67	0.0	116.33	30686.96	99736.51	8825.05	11780.67	509.72	0.0
RXN-11053	47.0	4.0	123.0	113.0	0.0	0.0	881.0	0.0	2436.0	0.0	209.0	96.0	227.0	709.0	620.0	397.0	15.0	46.0	38.0	0.0
RXN-11054	66.0	12.0	123.0	113.0	228.5	0.0	890.5	73.0	2472.5	0.0	6358.0	103.0	243.0	709.0	6564.33	10018.51	326.33	3098.33	38.0	0.0
RXN-11056	0.0	0.0	0.0	5.0	1622.99	36.0	26.5	0.0	53.5	0.0	0.0	292.5	119.5	224.0	4315.66	8626.56	525.0	1699.34	1516.33	0.0
RXN-11057	0.0	0.0	0.0	5.0	1622.99	36.0	26.5	0.0	53.5	0.0	0.0	292.5	119.5	224.0	4315.66	8626.56	525.0	1699.34	1516.33	0.0
RXN-11058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-11059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
RXN-11065	29244.75	74027.34	20364.5	67227.5	128531.82	1275.67	14137.25	18198.16	64471.32	13574.5	81361.18	75882.62	66173.67	74253.1	606854.98	1478382.35	167671.78	179637.42	27058.38	92496.0
RXN-11067	12907.5	22629.5	315.0	1190.0	8253.66	88.67	2327.0	1163.5	1312.0	1242.5	1544.0	1530.17	4102.17	2063.0	150831.83	375577.84	23189.0	37962.5	367.0	0.0
RXN-11070	0.0	2.0	0.0	0.0	1233.5	42.0	0.0	13.0	0.0	0.0	0.0	3.5	0.0	0.0	7580.6	13609.67	12961.0	4490.0	9.0	0.0
RXN-11077	0.0	0.0	0.0	0.0	2484.5	54.0	0.0	0.0	0.0	0.0	0.0	7.0	41.0	7.5	2344.2	5036.67	292.0	135.0	0.0	0.0
RXN-11078	0.0	0.0	0.0	0.0	858.5	42.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	7586.6	13779.67	12917.0	4490.0	0.0	0.0
RXN-11080	0.0	0.0	0.0	0.0	858.5	42.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7586.6	13817.67	12991.0	4490.0	0.0	0.0
RXN-11081	0.0	0.0	0.0	0.0	980.33	42.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	7586.6	13779.67	12991.0	4490.0	0.0	0.0
RXN-11091	0.0	0.0	0.0	0.0	316.0	27.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	271.6	493.67	89.0	123.0	0.0	0.0
RXN-11092	0.0	0.0	0.0	0.0	412.0	27.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	271.6	478.67	89.0	112.0	0.0	0.0
RXN-11103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33	259.0	0.0	0.0	0.0	0.0
RXN-11108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.33	157.33	991.0	64.0	0.0	245.0	0.0
RXN-11109	49096.0	131064.85	21068.5	69212.5	117115.19	58701.02	17336.5	33369.15	68795.32	28962.5	105451.68	81634.22	80771.68	86368.43	883179.5	2273777.7	227968.8	276555.0	36262.9	1224.4
RXN-11135	107329.5	302534.2	62923.0	207182.0	447051.7	118976.7	56076.75	66613.3	230803.81	54334.0	293317.19	252750.66	231757.53	252379.06	2691893.32	6923582.57	805483.36	739465.31	167362.63	276768.0
RXN-11136	11097.25	32076.67	469.5	696.5	32772.01	151.67	5485.0	7004.33	19667.33	5803.0	15502.17	14992.36	12517.17	12228.94	213751.65	511326.5	53529.89	59047.01	16398.39	581.4
RXN-11146	98.0	735.0	0.0	0.0	13842.32	79.0	46.5	0.0	36.5	14.0	0.0	472.0	104.0	1461.16	45925.13	89770.21	15417.5	4754.5	327.06	73.2
RXN-11181	9110.0	10444.67	6626.0	21594.5	4860.33	57921.0	2697.5	3001.33	19451.5	1186.0	30862.0	22897.44	19351.5	20891.94	100239.83	231007.18	18644.33	35777.33	1816.5	45159.0
RXN-11186	0.0	0.0	219.5	128.0	253.0	9.0	0.0	0.0	124.0	0.0	26.0	153.5	139.5	535.0	39.5	550.5	4.0	0.0	51.5	0.0
RXN-11187	0.0	0.0	0.0	0.0	613.0	27.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	3.2	106.0	0.0	0.0	0.0	0.0
RXN-11189	0.0	42.0	0.0	0.0	2450.16	69.67	0.0	13.0	0.0	0.0	0.0	38.17	41.0	7.5	3946.6	7463.67	493.0	23.0	9.0	0.0
RXN-11195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	14.5	0.0	0.0	0.0	0.0
RXN-11211	693.5	481.5	400.0	324.0	14552.0	57919.0	2739.5	1184.5	7719.83	448.0	6768.67	2035.32	2175.0	4062.15	74847.67	173230.98	9384.41	9263.33	2042.55	45183.4
